21.9852 	INFO 	Loaded monitor calibration from ['2023_08_30 17:03']
23.0340 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D803CC4D00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D803CC4CA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D803CC4B20>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D803E6B2E0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.0341 	EXP 	window1: mouseVisible = True
23.0341 	EXP 	window1: backgroundImage = ''
23.0341 	EXP 	window1: backgroundFit = 'none'
23.0359 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
23.0359 	EXP 	window1: recordFrameIntervals = False
23.1998 	EXP 	window1: recordFrameIntervals = True
23.3834 	EXP 	Screen (0) actual frame rate measured at 60.06Hz
23.3834 	EXP 	window1: recordFrameIntervals = False
23.3835 	EXP 	window1: mouseVisible = False
31.5833 	INFO 	keyboard.Keyboard is using iohub backend.
31.5834 	EXP 	practiceStroop: status = STARTED
31.5842 	EXP 	window1: mouseVisible = True
31.8136 	EXP 	Created instImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='inst_stroop_1.JPG', interpolate=True, mask=None, maskParams=None, name='instImage', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([1.33333333, 1.33333333]), texRes=128.0, units='norm', win=Window(...))
31.8142 	EXP 	window1: mouseVisible = True
32.0524 	EXP 	Created instText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instText', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), rgb=UNKNOWN, text='Press bar to continue', units='norm', win=Window(...), wrapWidth=1)
32.0525 	INFO 	keyboard.Keyboard is using iohub backend.
32.0527 	EXP 	window1: mouseVisible = True
32.2620 	EXP 	Created instImage_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='inst_stroop_2.JPG', interpolate=True, mask=None, maskParams=None, name='instImage_2', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([1.33333333, 1.33333333]), texRes=128.0, units='norm', win=Window(...))
32.2623 	EXP 	window1: mouseVisible = True
32.2687 	EXP 	Created instText_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instText_2', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), rgb=UNKNOWN, text='Press bar to continue', units='norm', win=Window(...), wrapWidth=1)
32.2688 	INFO 	keyboard.Keyboard is using iohub backend.
32.2690 	EXP 	window1: mouseVisible = True
32.2783 	EXP 	Created startText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='startText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press bar to start the practice', units='norm', win=Window(...), wrapWidth=1)
32.2784 	INFO 	keyboard.Keyboard is using iohub backend.
32.2785 	EXP 	window1: mouseVisible = True
32.2878 	EXP 	Created waitScreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='waitScreen', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Generating stimuli...', units='norm', win=Window(...), wrapWidth=1)
32.2880 	EXP 	window1: mouseVisible = True
32.2903 	EXP 	Created stroopStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=5.0, italic=False, languageStyle='LTR', name='stroopStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
32.2904 	INFO 	keyboard.Keyboard is using iohub backend.
32.2905 	EXP 	window1: mouseVisible = True
32.2924 	EXP 	Created fbText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=2.0, italic=False, languageStyle='LTR', name='fbText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
32.8316 	EXP 	Sound fbSound set volume 1.000
32.8319 	EXP 	window1: mouseVisible = True
32.8353 	EXP 	Created fbText_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='fbText_2', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
32.8355 	EXP 	window1: mouseVisible = True
32.8886 	EXP 	Created fbText_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fbText_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
32.8886 	INFO 	keyboard.Keyboard is using iohub backend.
32.8889 	EXP 	window1: mouseVisible = True
33.0449 	EXP 	Created endImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='end slide.jpg', interpolate=True, mask=None, maskParams=None, name='endImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.33333333, 1.33333333]), texRes=128.0, units='norm', win=Window(...))
33.0451 	EXP 	window1: mouseVisible = True
33.0539 	EXP 	Created endText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='endText', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), rgb=UNKNOWN, text='Press bar to submit', units='norm', win=Window(...), wrapWidth=1)
33.0539 	INFO 	keyboard.Keyboard is using iohub backend.
0.0314 	EXP 	instImage: autoDraw = True
0.0314 	EXP 	instText: autoDraw = True
7.5898 	DATA 	Keypress: space
7.5973 	EXP 	instImage: autoDraw = False
7.5973 	EXP 	instText: autoDraw = False
7.5973 	EXP 	instImage_2: autoDraw = True
7.5973 	EXP 	instText_2: autoDraw = True
12.0164 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
12.0169 	EXP 	New trial (rep=0, index=0): None
12.0212 	DATA 	Keypress: space
12.0288 	INFO 	Keyboard events cleared
12.0278 	EXP 	instImage_2: autoDraw = False
12.0278 	EXP 	instText_2: autoDraw = False
12.0278 	EXP 	startText: autoDraw = True
12.9161 	DATA 	Keypress: space
12.9447 	EXP 	startText: autoDraw = False
12.9447 	EXP 	waitScreen: autoDraw = True
13.4554 	EXP 	Created sequence: sequential, trialTypes=1, nReps=20, seed=None
13.4560 	EXP 	New trial (rep=0, index=0): None
13.4779 	INFO 	Keyboard events cleared
13.4773 	EXP 	waitScreen: autoDraw = False
13.4773 	EXP 	waitScreen: autoDraw = False
13.4773 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
13.4773 	EXP 	stroopStim: height = 5.0
13.4773 	EXP 	stroopStim: height = 5.0
13.4773 	EXP 	stroopStim: height = 5.0
13.4773 	EXP 	stroopStim: text = 'red'
13.4773 	EXP 	stroopStim: autoDraw = True
14.1227 	EXP 	Sound fbSound started
14.1253 	DATA 	Keypress: s
14.1267 	EXP 	stroopStim: autoDraw = False
14.1267 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
14.1267 	EXP 	fbText: height = 2.0000000000000004
14.1267 	EXP 	fbText: height = 2.000000000000001
14.1267 	EXP 	fbText: height = 2.000000000000001
14.1267 	EXP 	fbText: text = 'Correct!'
14.1267 	EXP 	fbText: autoDraw = True
14.1707 	EXP 	Sound fbSound stopped
14.6120 	EXP 	New trial (rep=1, index=0): None
14.6280 	INFO 	Keyboard events cleared
14.6276 	EXP 	fbText: autoDraw = False
14.6276 	EXP 	fbText: autoDraw = False
14.6276 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
14.6276 	EXP 	stroopStim: height = 5.0
14.6276 	EXP 	stroopStim: height = 5.0
14.6276 	EXP 	stroopStim: height = 5.0
14.6276 	EXP 	stroopStim: text = 'green'
14.6276 	EXP 	stroopStim: autoDraw = True
16.0044 	EXP 	Sound fbSound started
16.0076 	DATA 	Keypress: m
16.0106 	EXP 	stroopStim: autoDraw = False
16.0106 	EXP 	fbText: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.0106 	EXP 	fbText: height = 2.000000000000001
16.0106 	EXP 	fbText: height = 2.000000000000001
16.0106 	EXP 	fbText: height = 2.000000000000001
16.0106 	EXP 	fbText: text = 'Incorrect'
16.0106 	EXP 	fbText: autoDraw = True
16.0609 	EXP 	Sound fbSound stopped
16.4966 	EXP 	New trial (rep=2, index=0): None
16.5173 	INFO 	Keyboard events cleared
16.5163 	EXP 	fbText: autoDraw = False
16.5163 	EXP 	fbText: autoDraw = False
16.5163 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
16.5163 	EXP 	stroopStim: height = 5.0
16.5163 	EXP 	stroopStim: height = 5.0
16.5163 	EXP 	stroopStim: height = 5.0
16.5163 	EXP 	stroopStim: text = 'blue'
16.5163 	EXP 	stroopStim: autoDraw = True
17.0236 	EXP 	Sound fbSound started
17.0283 	DATA 	Keypress: l
17.0302 	EXP 	stroopStim: autoDraw = False
17.0302 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
17.0302 	EXP 	fbText: height = 2.000000000000001
17.0302 	EXP 	fbText: height = 2.000000000000001
17.0302 	EXP 	fbText: height = 2.000000000000001
17.0302 	EXP 	fbText: text = 'Correct!'
17.0302 	EXP 	fbText: autoDraw = True
17.0813 	EXP 	Sound fbSound stopped
17.5296 	EXP 	New trial (rep=3, index=0): None
17.5520 	INFO 	Keyboard events cleared
17.5508 	EXP 	fbText: autoDraw = False
17.5508 	EXP 	fbText: autoDraw = False
17.5508 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.5508 	EXP 	stroopStim: height = 5.0
17.5508 	EXP 	stroopStim: height = 5.0
17.5508 	EXP 	stroopStim: height = 5.0
17.5508 	EXP 	stroopStim: text = 'yellow'
17.5508 	EXP 	stroopStim: autoDraw = True
18.1343 	EXP 	Sound fbSound started
18.1380 	DATA 	Keypress: m
18.1444 	EXP 	stroopStim: autoDraw = False
18.1444 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
18.1444 	EXP 	fbText: text = 'Correct!'
18.1444 	EXP 	fbText: autoDraw = True
18.1916 	EXP 	Sound fbSound stopped
18.6295 	EXP 	New trial (rep=4, index=0): None
18.6455 	INFO 	Keyboard events cleared
18.6445 	EXP 	fbText: autoDraw = False
18.6445 	EXP 	fbText: autoDraw = False
18.6445 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
18.6445 	EXP 	stroopStim: height = 5.0
18.6445 	EXP 	stroopStim: height = 5.0
18.6445 	EXP 	stroopStim: height = 5.0
18.6445 	EXP 	stroopStim: text = 'green'
18.6445 	EXP 	stroopStim: autoDraw = True
19.2008 	EXP 	Sound fbSound started
19.2044 	DATA 	Keypress: c
19.2110 	EXP 	stroopStim: autoDraw = False
19.2110 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
19.2110 	EXP 	fbText: text = 'Correct!'
19.2110 	EXP 	fbText: autoDraw = True
19.2610 	EXP 	Sound fbSound reached end of file
19.2612 	EXP 	Sound fbSound reached end of file
19.6962 	EXP 	New trial (rep=5, index=0): None
19.7115 	INFO 	Keyboard events cleared
19.7108 	EXP 	fbText: autoDraw = False
19.7108 	EXP 	fbText: autoDraw = False
19.7108 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.7108 	EXP 	stroopStim: height = 5.0
19.7108 	EXP 	stroopStim: height = 5.0
19.7108 	EXP 	stroopStim: height = 5.0
19.7108 	EXP 	stroopStim: text = 'blue'
19.7108 	EXP 	stroopStim: autoDraw = True
20.1676 	EXP 	Sound fbSound started
20.1722 	DATA 	Keypress: l
20.1774 	EXP 	stroopStim: autoDraw = False
20.1774 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
20.1774 	EXP 	fbText: text = 'Correct!'
20.1774 	EXP 	fbText: autoDraw = True
20.2314 	EXP 	Sound fbSound stopped
20.6620 	EXP 	New trial (rep=6, index=0): None
20.6783 	INFO 	Keyboard events cleared
20.6773 	EXP 	fbText: autoDraw = False
20.6773 	EXP 	fbText: autoDraw = False
20.6773 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.6773 	EXP 	stroopStim: height = 5.0
20.6773 	EXP 	stroopStim: height = 5.0
20.6773 	EXP 	stroopStim: height = 5.0
20.6773 	EXP 	stroopStim: text = 'yellow'
20.6773 	EXP 	stroopStim: autoDraw = True
21.1300 	DATA 	Keypress: m
21.1476 	EXP 	Sound fbSound started
21.1606 	EXP 	stroopStim: autoDraw = False
21.1606 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
21.1606 	EXP 	fbText: text = 'Correct!'
21.1606 	EXP 	fbText: autoDraw = True
21.2109 	EXP 	Sound fbSound reached end of file
21.2110 	EXP 	Sound fbSound reached end of file
21.6463 	EXP 	New trial (rep=7, index=0): None
21.6617 	INFO 	Keyboard events cleared
21.6607 	EXP 	fbText: autoDraw = False
21.6607 	EXP 	fbText: autoDraw = False
21.6607 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
21.6607 	EXP 	stroopStim: height = 5.0
21.6607 	EXP 	stroopStim: height = 5.0
21.6607 	EXP 	stroopStim: height = 5.0
21.6607 	EXP 	stroopStim: text = 'blue'
21.6607 	EXP 	stroopStim: autoDraw = True
22.2679 	EXP 	Sound fbSound started
22.2717 	DATA 	Keypress: s
22.2774 	EXP 	stroopStim: autoDraw = False
22.2774 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
22.2774 	EXP 	fbText: text = 'Correct!'
22.2774 	EXP 	fbText: autoDraw = True
22.3314 	EXP 	Sound fbSound reached end of file
22.3316 	EXP 	Sound fbSound reached end of file
22.7627 	EXP 	New trial (rep=8, index=0): None
22.7787 	INFO 	Keyboard events cleared
22.7776 	EXP 	fbText: autoDraw = False
22.7776 	EXP 	fbText: autoDraw = False
22.7776 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
22.7776 	EXP 	stroopStim: height = 5.0
22.7776 	EXP 	stroopStim: height = 5.0
22.7776 	EXP 	stroopStim: height = 5.0
22.7776 	EXP 	stroopStim: text = 'green'
22.7776 	EXP 	stroopStim: autoDraw = True
23.7324 	DATA 	Keypress: m
23.7549 	EXP 	Sound fbSound started
23.7607 	EXP 	stroopStim: autoDraw = False
23.7607 	EXP 	fbText: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.7607 	EXP 	fbText: height = 2.000000000000001
23.7607 	EXP 	fbText: height = 2.000000000000001
23.7607 	EXP 	fbText: height = 2.000000000000001
23.7607 	EXP 	fbText: text = 'Incorrect'
23.7607 	EXP 	fbText: autoDraw = True
23.8115 	EXP 	Sound fbSound stopped
24.2462 	EXP 	New trial (rep=9, index=0): None
24.2618 	INFO 	Keyboard events cleared
24.2608 	EXP 	fbText: autoDraw = False
24.2608 	EXP 	fbText: autoDraw = False
24.2608 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
24.2608 	EXP 	stroopStim: height = 5.0
24.2608 	EXP 	stroopStim: height = 5.0
24.2608 	EXP 	stroopStim: height = 5.0
24.2608 	EXP 	stroopStim: text = 'blue'
24.2608 	EXP 	stroopStim: autoDraw = True
24.8716 	EXP 	Sound fbSound started
24.8759 	DATA 	Keypress: s
24.8790 	EXP 	stroopStim: autoDraw = False
24.8790 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
24.8790 	EXP 	fbText: height = 2.000000000000001
24.8790 	EXP 	fbText: height = 2.000000000000001
24.8790 	EXP 	fbText: height = 2.000000000000001
24.8790 	EXP 	fbText: text = 'Correct!'
24.8790 	EXP 	fbText: autoDraw = True
24.9310 	EXP 	Sound fbSound stopped
25.3788 	EXP 	New trial (rep=10, index=0): None
25.3951 	INFO 	Keyboard events cleared
25.3941 	EXP 	fbText: autoDraw = False
25.3941 	EXP 	fbText: autoDraw = False
25.3941 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.3941 	EXP 	stroopStim: height = 5.0
25.3941 	EXP 	stroopStim: height = 5.0
25.3941 	EXP 	stroopStim: height = 5.0
25.3941 	EXP 	stroopStim: text = 'yellow'
25.3941 	EXP 	stroopStim: autoDraw = True
25.8829 	DATA 	Keypress: l
25.9006 	EXP 	Sound fbSound started
25.9107 	EXP 	stroopStim: autoDraw = False
25.9107 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
25.9107 	EXP 	fbText: text = 'Correct!'
25.9107 	EXP 	fbText: autoDraw = True
25.9613 	EXP 	Sound fbSound reached end of file
25.9615 	EXP 	Sound fbSound reached end of file
26.3958 	EXP 	New trial (rep=11, index=0): None
26.4117 	INFO 	Keyboard events cleared
26.4105 	EXP 	fbText: autoDraw = False
26.4105 	EXP 	fbText: autoDraw = False
26.4105 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
26.4105 	EXP 	stroopStim: height = 5.0
26.4105 	EXP 	stroopStim: height = 5.0
26.4105 	EXP 	stroopStim: height = 5.0
26.4105 	EXP 	stroopStim: text = 'green'
26.4105 	EXP 	stroopStim: autoDraw = True
26.9507 	EXP 	Sound fbSound started
26.9546 	DATA 	Keypress: c
26.9606 	EXP 	stroopStim: autoDraw = False
26.9606 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
26.9606 	EXP 	fbText: text = 'Correct!'
26.9606 	EXP 	fbText: autoDraw = True
27.0108 	EXP 	Sound fbSound reached end of file
27.0110 	EXP 	Sound fbSound reached end of file
27.4462 	EXP 	New trial (rep=12, index=0): None
27.4615 	INFO 	Keyboard events cleared
27.4605 	EXP 	fbText: autoDraw = False
27.4605 	EXP 	fbText: autoDraw = False
27.4605 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.4605 	EXP 	stroopStim: height = 5.0
27.4605 	EXP 	stroopStim: height = 5.0
27.4605 	EXP 	stroopStim: height = 5.0
27.4605 	EXP 	stroopStim: text = 'red'
27.4605 	EXP 	stroopStim: autoDraw = True
28.1502 	EXP 	Sound fbSound started
28.1535 	DATA 	Keypress: m
28.1604 	EXP 	stroopStim: autoDraw = False
28.1604 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
28.1604 	EXP 	fbText: text = 'Correct!'
28.1604 	EXP 	fbText: autoDraw = True
28.2120 	EXP 	Sound fbSound reached end of file
28.2122 	EXP 	Sound fbSound reached end of file
28.6462 	EXP 	New trial (rep=13, index=0): None
28.6613 	INFO 	Keyboard events cleared
28.6605 	EXP 	fbText: autoDraw = False
28.6605 	EXP 	fbText: autoDraw = False
28.6605 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
28.6605 	EXP 	stroopStim: height = 5.0
28.6605 	EXP 	stroopStim: height = 5.0
28.6605 	EXP 	stroopStim: height = 5.0
28.6605 	EXP 	stroopStim: text = 'green'
28.6605 	EXP 	stroopStim: autoDraw = True
29.1643 	EXP 	Sound fbSound started
29.1672 	DATA 	Keypress: s
29.1771 	EXP 	stroopStim: autoDraw = False
29.1771 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
29.1771 	EXP 	fbText: text = 'Correct!'
29.1771 	EXP 	fbText: autoDraw = True
29.2307 	EXP 	Sound fbSound reached end of file
29.2308 	EXP 	Sound fbSound reached end of file
29.6622 	EXP 	New trial (rep=14, index=0): None
29.6780 	INFO 	Keyboard events cleared
29.6770 	EXP 	fbText: autoDraw = False
29.6770 	EXP 	fbText: autoDraw = False
29.6770 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.6770 	EXP 	stroopStim: height = 5.0
29.6770 	EXP 	stroopStim: height = 5.0
29.6770 	EXP 	stroopStim: height = 5.0
29.6770 	EXP 	stroopStim: text = 'yellow'
29.6770 	EXP 	stroopStim: autoDraw = True
30.5339 	EXP 	Sound fbSound started
30.5377 	DATA 	Keypress: m
30.5438 	EXP 	stroopStim: autoDraw = False
30.5438 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
30.5438 	EXP 	fbText: text = 'Correct!'
30.5438 	EXP 	fbText: autoDraw = True
30.5913 	EXP 	Sound fbSound stopped
31.0291 	EXP 	New trial (rep=15, index=0): None
31.0441 	INFO 	Keyboard events cleared
31.0434 	EXP 	fbText: autoDraw = False
31.0434 	EXP 	fbText: autoDraw = False
31.0434 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
31.0434 	EXP 	stroopStim: height = 5.0
31.0434 	EXP 	stroopStim: height = 5.0
31.0434 	EXP 	stroopStim: height = 5.0
31.0434 	EXP 	stroopStim: text = 'blue'
31.0434 	EXP 	stroopStim: autoDraw = True
31.4838 	EXP 	Sound fbSound started
31.4877 	DATA 	Keypress: l
31.4935 	EXP 	stroopStim: autoDraw = False
31.4935 	EXP 	fbText: foreColor = <psychopy.colors.Color: green, alpha=1.0>
31.4935 	EXP 	fbText: text = 'Correct!'
31.4935 	EXP 	fbText: autoDraw = True
31.5416 	EXP 	Sound fbSound stopped
31.9791 	EXP 	New trial (rep=16, index=0): None
31.9943 	INFO 	Keyboard events cleared
31.9934 	EXP 	fbText: autoDraw = False
